client_id,Variation,completed,has_start,not_completed,step_back_count
1008245,Control,True,True,False,0
8214271,Control,True,True,False,0
7698544,Control,False,True,True,0
3174168,Test,True,True,False,1
4318832,Test,True,True,False,0
6986418,Test,True,True,False,0
6243294,Test,True,True,False,0
4214427,Test,True,True,False,0
613664,Control,True,True,False,1
1434199,Control,False,True,True,0
5122438,Test,False,True,True,3
8168349,Test,False,True,True,2
410752,Test,True,True,False,0
8363319,Control,True,True,False,1
3776819,Test,False,True,True,3
8134743,Test,True,False,False,0
9069149,Test,True,True,False,4
409876,Test,True,True,False,0
5580671,Test,True,True,False,0
9404516,Control,True,True,False,0
1302582,Test,False,True,True,0
4246942,Test,True,True,False,0
4072410,Control,True,True,False,0
3906451,Test,False,True,True,0
4538969,Test,False,True,True,0
1197201,Control,True,True,False,0
2331726,Test,True,True,False,0
8170460,Test,True,True,False,1
9098276,Test,False,True,True,0
9587960,Control,False,True,True,0
8951938,Control,True,True,False,0
9957871,Test,True,True,False,1
2101216,Test,True,True,False,0
7111965,Test,True,True,False,2
4149922,Test,True,True,False,0
8865276,Control,True,True,False,0
4104396,Control,True,True,False,0
8397383,Test,True,True,False,0
2066508,Control,True,True,False,0
1099280,Control,False,True,True,0
8941091,Test,True,True,False,0
1983217,Test,True,True,False,0
2402695,Test,True,True,False,0
4772230,Control,False,True,True,0
9640237,Test,True,True,False,2
9543750,Test,True,True,False,0
4207164,Test,False,True,True,0
9366159,Test,False,True,True,1
1003083,Test,True,True,False,0
2752791,Test,True,True,False,0
1403894,Test,False,True,True,0
1730118,Control,False,True,True,1
3431165,Control,True,True,False,0
5854628,Control,True,True,False,0
3246008,Test,True,True,False,0
9473567,Control,True,True,False,0
4829813,Test,True,True,False,0
1647585,Control,True,True,False,0
3157419,Test,False,True,True,1
8248501,Control,True,False,False,0
7562380,Test,True,True,False,0
9425800,Control,False,True,True,0
5599270,Test,False,True,True,0
3698906,Test,True,True,False,1
958011,Test,True,True,False,0
6690600,Test,True,True,False,0
405201,Control,False,True,True,0
2117926,Control,True,True,False,0
1424304,Test,True,True,False,0
7516764,Test,True,True,False,0
5015182,Control,True,True,False,0
4429037,Control,False,True,True,0
1056528,Control,True,True,False,0
1814596,Test,True,True,False,0
3156446,Test,True,True,False,0
6599910,Control,True,True,False,0
4790831,Test,True,True,False,0
1409164,Control,True,True,False,0
852300,Test,False,True,True,1
1779552,Test,True,True,False,0
6400340,Test,False,True,True,1
8553638,Test,True,True,False,8
6430556,Control,False,True,True,0
524152,Control,True,True,False,2
3534032,Test,True,True,False,0
4032058,Control,False,True,True,1
2278584,Control,True,True,False,0
9844613,Control,False,True,True,1
1101193,Test,False,True,True,3
5770692,Control,True,True,False,0
440758,Control,False,True,True,0
2678865,Control,True,True,False,0
5524988,Test,True,True,False,1
3710626,Test,False,True,True,1
8445867,Test,True,True,False,1
2156246,Control,True,True,False,1
2132645,Test,True,True,False,0
1332642,Control,True,True,False,1
9704686,Control,True,True,False,0
5119615,Test,False,True,True,1
9232682,Test,True,True,False,1
3328812,Test,True,True,False,0
662234,Control,True,True,False,0
4408117,Test,True,True,False,0
6488522,Test,True,True,False,0
5276888,Control,False,True,True,0
9796007,Control,False,True,True,0
3617339,Test,True,True,False,0
5238028,Control,True,True,False,0
640390,Test,True,True,False,0
802392,Test,True,True,False,1
2568361,Test,True,True,False,1
6574277,Control,False,True,True,0
2007508,Test,True,True,False,0
67925,Test,True,True,False,0
1604587,Control,False,True,True,0
5370765,Control,False,True,True,0
8439704,Control,True,True,False,0
573143,Test,False,True,True,0
6326668,Test,True,True,False,0
3040274,Control,False,True,True,1
791333,Control,False,True,True,0
11054,Control,True,True,False,0
8707936,Control,False,True,True,4
9609949,Control,False,True,True,0
4666259,Control,False,True,True,0
254955,Test,True,True,False,0
4996294,Test,True,True,False,1
8659835,Test,False,True,True,1
116345,Control,True,True,False,0
4296522,Control,True,True,False,0
5112293,Control,True,True,False,0
5396054,Control,True,False,False,1
1745621,Control,True,True,False,1
1497401,Control,False,True,True,0
4916142,Control,True,True,False,0
9583832,Test,True,True,False,1
1391220,Control,False,True,True,0
986219,Control,False,True,True,0
5149024,Test,False,True,True,3
6167838,Control,True,True,False,1
547427,Control,True,True,False,0
8701684,Test,False,True,True,0
175625,Test,False,True,True,1
6017678,Test,True,False,False,0
3147904,Test,True,True,False,1
2375918,Test,True,True,False,0
8178704,Test,True,True,False,2
5909675,Test,False,True,True,0
9312518,Control,True,True,False,0
1759997,Control,True,True,False,0
4986860,Test,True,True,False,0
5363561,Control,True,True,False,0
9444789,Control,True,True,False,0
2969410,Test,False,True,True,0
8231898,Control,True,True,False,0
7644663,Control,True,True,False,0
5898344,Test,True,True,False,2
1797742,Test,False,True,True,0
8245786,Test,True,True,False,1
5619094,Test,True,True,False,0
5016571,Control,True,True,False,0
8101345,Test,True,True,False,0
6600155,Test,True,True,False,0
7192763,Control,False,True,True,0
8559109,Control,False,True,True,0
6038525,Test,True,True,False,0
6147140,Control,True,True,False,0
2186143,Test,True,True,False,2
8704203,Control,False,True,True,0
3912274,Test,False,True,True,4
7109374,Control,False,True,True,0
8462560,Test,False,True,True,4
5564419,Test,True,True,False,1
9878739,Test,True,True,False,0
4042089,Control,True,True,False,1
8099995,Control,True,True,False,2
4501679,Control,True,True,False,0
1557537,Control,True,True,False,0
3475041,Test,False,True,True,1
1552420,Control,True,True,False,0
3084223,Control,True,True,False,0
6286096,Test,True,True,False,1
3069573,Test,True,True,False,0
6069933,Test,False,True,True,0
3489363,Control,True,True,False,1
5314916,Control,False,True,True,0
8873119,Test,True,True,False,2
8804582,Control,True,True,False,0
4245389,Test,False,True,True,0
3631920,Control,True,True,False,0
8427350,Test,True,True,False,1
8253604,Control,True,True,False,0
3665178,Control,True,True,False,0
1778253,Test,False,True,True,0
491935,Control,False,True,True,0
2345113,Test,False,True,True,3
3983280,Control,False,True,True,0
339258,Test,False,True,True,1
1111086,Control,True,True,False,0
7802443,Test,True,True,False,0
3135360,Control,False,True,True,0
1771717,Test,True,True,False,1
4016160,Test,True,True,False,3
8235049,Test,True,True,False,0
777859,Control,True,True,False,0
3942070,Test,False,True,True,0
5770458,Control,True,True,False,1
2614999,Control,True,True,False,0
5754482,Test,True,True,False,0
9169459,Test,True,True,False,0
8314259,Test,True,True,False,2
9159919,Test,False,True,True,2
7033293,Control,False,True,True,1
2421681,Control,True,True,False,0
4550878,Test,True,True,False,0
5650729,Control,True,True,False,1
7590008,Control,False,True,True,2
9070080,Control,True,True,False,0
2342626,Control,True,True,False,2
194066,Test,False,True,True,0
8256948,Test,False,True,True,0
7828508,Control,True,True,False,0
9975849,Control,True,True,False,2
2144401,Control,False,True,True,0
2754680,Control,False,True,True,0
2378550,Control,False,True,True,0
1008407,Control,True,True,False,0
2660545,Control,False,True,True,2
2192499,Control,False,True,True,0
3432347,Test,False,True,True,1
3282769,Test,False,True,True,2
9854179,Test,True,True,False,1
7449052,Test,True,True,False,0
229800,Test,True,True,False,0
26070,Test,True,True,False,0
4723047,Control,True,True,False,1
8319869,Test,False,True,True,0
5395719,Test,False,True,True,1
2420919,Control,True,True,False,0
9227879,Control,False,True,True,0
7873544,Control,True,True,False,0
8130441,Control,False,True,True,0
8824795,Test,True,True,False,0
7121750,Control,False,True,True,0
6427940,Control,True,True,False,0
2071744,Control,True,True,False,1
9497286,Test,True,True,False,0
358223,Test,True,True,False,0
4632974,Test,True,True,False,3
3739896,Test,True,True,False,0
9640084,Control,True,True,False,0
2809946,Control,True,True,False,1
6218062,Test,True,True,False,0
7721395,Test,False,True,True,0
6960692,Control,False,True,True,1
2394796,Control,True,True,False,0
1021867,Test,True,True,False,3
3242609,Test,False,True,True,0
5908066,Test,True,True,False,0
2450413,Control,True,True,False,0
4068771,Test,True,True,False,0
8549831,Control,True,True,False,0
6965039,Test,False,True,True,0
2460459,Test,True,True,False,0
8504008,Test,True,True,False,3
8766013,Control,False,True,True,1
9590839,Control,False,True,True,1
620269,Control,True,True,False,0
8711355,Test,False,True,True,0
5148264,Control,True,True,False,2
8302339,Control,True,True,False,0
5256284,Test,False,True,True,0
7075904,Control,True,True,False,0
4365422,Test,True,True,False,3
2098439,Control,False,True,True,0
3805781,Test,True,True,False,1
6721343,Control,True,True,False,1
3892413,Test,False,True,True,3
8624715,Control,True,True,False,0
4236434,Control,True,True,False,0
5418315,Test,False,True,True,0
7234411,Test,False,True,True,0
1914194,Control,False,True,True,1
3335814,Test,False,True,True,0
6520360,Test,True,True,False,0
7591606,Test,False,True,True,1
5175329,Test,True,True,False,0
5823904,Control,True,True,False,2
3215110,Control,True,True,False,0
3798398,Control,True,True,False,2
2967798,Test,True,True,False,0
2480299,Test,False,True,True,0
4354856,Test,False,True,True,0
3815811,Control,True,True,False,1
8205909,Test,False,True,True,0
4213724,Control,True,True,False,1
1051611,Test,True,True,False,2
4355879,Test,True,True,False,3
3356132,Control,False,True,True,0
7167313,Test,False,True,True,2
9106700,Control,True,True,False,0
1272601,Test,True,True,False,0
9456512,Control,True,True,False,1
6504620,Test,True,True,False,0
7678969,Test,True,True,False,1
460755,Control,True,True,False,2
4653780,Test,True,True,False,0
416018,Control,False,True,True,0
4496382,Control,False,True,True,0
7935876,Control,True,True,False,0
9188669,Control,True,True,False,1
3717232,Control,False,True,True,0
4029062,Control,True,True,False,0
9851640,Test,True,True,False,0
3043851,Control,True,True,False,2
573355,Test,True,True,False,0
116693,Control,True,True,False,0
5440461,Test,True,True,False,0
2975456,Test,True,True,False,3
8564445,Control,True,True,False,1
3815207,Control,False,True,True,3
6946226,Control,True,True,False,0
4107591,Control,True,True,False,0
9667893,Test,False,True,True,0
6842495,Test,False,True,True,0
2566668,Test,False,True,True,0
5144725,Test,True,True,False,2
7600143,Control,True,True,False,0
7082928,Control,False,True,True,0
3861955,Test,True,True,False,0
8632297,Test,True,True,False,0
5186330,Control,True,True,False,0
9362246,Test,True,True,False,0
3392317,Control,True,True,False,0
4792942,Control,False,True,True,0
4165514,Control,False,True,True,1
9748860,Control,False,True,True,0
3155479,Test,True,True,False,1
6089880,Test,False,True,True,1
1916748,Test,True,True,False,0
7224021,Test,True,True,False,0
3635853,Test,False,True,True,2
1433649,Test,True,True,False,0
2423011,Control,False,True,True,0
2772837,Control,True,True,False,0
4121001,Test,False,True,True,1
5394104,Control,True,True,False,0
7925502,Test,True,True,False,0
9484526,Test,True,True,False,0
8064319,Control,True,True,False,0
772562,Control,False,True,True,0
5773597,Test,True,True,False,0
8434418,Control,True,True,False,0
5604246,Test,True,True,False,3
9599581,Control,True,True,False,0
4404877,Test,True,True,False,0
3681694,Test,False,True,True,0
8519232,Test,True,True,False,0
4786356,Control,False,True,True,0
3814240,Control,True,True,False,0
3084520,Control,False,True,True,0
3377453,Test,False,True,True,0
4235655,Control,False,True,True,2
8515670,Control,True,True,False,0
7048151,Control,False,True,True,1
8242392,Test,True,True,False,1
5529655,Control,True,True,False,1
1530517,Test,True,True,False,0
6077287,Control,True,True,False,0
2727403,Control,True,True,False,0
8285068,Test,True,True,False,0
4264468,Test,True,True,False,0
365203,Test,True,True,False,1
8540263,Test,False,True,True,0
7632169,Test,True,False,False,0
907968,Test,True,True,False,0
8584218,Test,False,True,True,0
8712807,Test,True,True,False,0
375492,Control,True,True,False,0
8998966,Control,True,True,False,0
1047370,Test,False,True,True,3
6690242,Control,True,True,False,4
8915203,Test,True,True,False,1
5360482,Control,True,True,False,0
7155435,Control,False,True,True,0
8446580,Control,True,True,False,8
8329209,Test,True,True,False,1
2385262,Control,True,True,False,3
8193081,Control,True,True,False,0
1534664,Test,True,True,False,0
7356503,Control,False,True,True,3
8440164,Test,True,True,False,7
1253755,Control,True,True,False,0
2461921,Test,True,True,False,0
8072875,Control,False,True,True,0
3549330,Test,False,True,True,1
1167212,Test,False,True,True,0
8500269,Control,True,True,False,1
3286510,Control,False,True,True,0
4114730,Test,True,True,False,0
7036428,Control,True,True,False,0
1464670,Test,True,True,False,1
4476550,Test,True,True,False,1
4178617,Test,True,True,False,0
9842563,Test,True,True,False,0
4913912,Test,False,True,True,0
4401660,Control,True,True,False,0
8640165,Test,True,True,False,2
5047201,Test,True,True,False,0
2577435,Control,False,True,True,0
5477839,Control,False,True,True,0
1061300,Test,True,True,False,0
5973078,Test,True,True,False,0
5262910,Control,True,True,False,0
3933888,Test,True,True,False,0
1718198,Control,False,True,True,0
7435030,Control,True,True,False,0
5840984,Control,False,True,True,1
1098795,Control,False,True,True,0
4633937,Control,True,True,False,0
4718233,Control,True,True,False,0
3598438,Control,True,True,False,0
2484214,Test,True,True,False,0
8443908,Control,False,True,True,0
2398368,Test,False,True,True,6
3844266,Test,False,True,True,0
4542413,Test,True,True,False,0
6793485,Test,False,True,True,0
4123242,Control,True,True,False,0
8787604,Control,False,True,True,0
6941337,Control,True,True,False,0
7073366,Control,True,True,False,0
3804520,Test,True,True,False,0
7721482,Test,True,True,False,0
3957097,Test,True,True,False,1
497996,Test,False,True,True,0
304915,Test,True,True,False,0
1905509,Control,True,True,False,1
3060931,Control,True,True,False,0
7452449,Control,False,True,True,0
1506121,Test,False,True,True,0
7179755,Control,True,True,False,0
9802021,Control,False,True,True,3
6504017,Control,True,True,False,0
5297883,Test,True,True,False,0
3128351,Test,True,True,False,0
5891980,Control,False,True,True,0
761236,Control,False,True,True,0
350673,Test,True,True,False,0
8329806,Control,True,True,False,1
6629347,Control,True,True,False,0
4109815,Test,True,True,False,0
6580084,Test,False,True,True,0
618178,Test,True,True,False,0
4753357,Test,True,True,False,0
6259324,Test,False,True,True,0
1309444,Test,False,True,True,0
588254,Test,True,True,False,0
7827903,Test,False,True,True,0
1064769,Test,True,True,False,0
3766077,Control,True,True,False,0
6734072,Control,True,True,False,0
5565651,Control,True,True,False,0
5364272,Control,True,True,False,0
5407437,Control,True,True,False,3
7801931,Control,False,True,True,0
7756840,Test,False,True,True,0
8063233,Test,False,True,True,2
949250,Test,False,True,True,0
3780585,Control,True,True,False,0
9722784,Control,False,True,True,1
9883616,Control,True,True,False,1
3243761,Test,False,True,True,0
4244794,Test,True,True,False,0
8812887,Test,True,True,False,0
7198052,Test,True,True,False,0
3081113,Test,True,True,False,2
8866091,Test,True,True,False,0
4288601,Test,False,True,True,0
1850777,Control,True,True,False,0
2158455,Control,True,True,False,2
8924055,Test,True,True,False,1
7004930,Test,False,True,True,0
4060334,Control,True,True,False,0
6050066,Test,True,True,False,0
2726724,Control,False,True,True,0
2057492,Control,True,True,False,0
9144084,Test,True,True,False,0
2330172,Test,True,True,False,0
3232830,Test,True,True,False,0
7328008,Test,True,True,False,1
819412,Control,True,True,False,0
3082498,Test,False,True,True,1
2551175,Control,False,True,True,0
3001576,Control,False,True,True,0
4112213,Control,True,True,False,2
8080988,Test,True,True,False,0
4679130,Control,True,True,False,0
106137,Test,False,True,True,1
9330032,Control,True,True,False,1
7190947,Test,True,True,False,0
7703737,Control,False,True,True,0
3411294,Test,True,True,False,0
893856,Control,True,True,False,0
4362459,Test,True,True,False,0
2722728,Test,True,True,False,1
9117206,Test,False,True,True,1
3339371,Test,False,True,True,0
4952622,Test,True,True,False,0
8806177,Control,True,True,False,1
8736046,Test,False,True,True,2
7106140,Test,False,True,True,0
7995807,Control,True,True,False,0
3342954,Test,True,True,False,0
4669475,Control,False,True,True,0
1230061,Control,False,True,True,0
2432885,Control,True,True,False,0
5634806,Control,False,True,True,0
3332995,Test,True,True,False,0
2458102,Control,True,True,False,2
2478585,Test,True,True,False,2
6291263,Control,True,True,False,0
161127,Control,True,True,False,0
9794196,Test,True,True,False,0
5473564,Control,True,True,False,0
7159825,Test,True,True,False,0
9494132,Control,True,True,False,0
7961024,Test,True,True,False,0
8183191,Test,True,True,False,0
6671813,Test,True,True,False,1
5859609,Test,True,True,False,0
4005175,Control,True,True,False,0
4924036,Control,True,True,False,0
4395425,Control,True,True,False,0
4177113,Test,True,True,False,0
6032443,Test,False,True,True,0
5484187,Control,False,True,True,4
8420201,Test,False,True,True,0
5357905,Control,False,True,True,0
9046131,Control,True,True,False,1
6642182,Control,True,True,False,0
2032704,Control,True,True,False,0
7762280,Test,False,True,True,2
2176872,Test,False,True,True,0
9847675,Control,False,True,True,2
5589841,Control,True,True,False,1
20185,Test,True,True,False,7
6081831,Control,False,True,True,0
9420931,Control,True,True,False,0
388395,Test,True,True,False,0
1158721,Test,True,True,False,0
9045071,Test,True,True,False,0
5293856,Test,False,True,True,0
8323224,Test,False,True,True,0
3750666,Control,False,True,True,0
5862986,Control,False,True,True,1
8578882,Test,False,True,True,1
1254086,Control,True,True,False,0
1232986,Test,True,True,False,0
8863351,Test,True,True,False,0
6126216,Test,True,True,False,0
568680,Test,True,True,False,1
2441162,Test,False,True,True,2
3282755,Control,True,True,False,0
3641229,Test,True,True,False,0
9100156,Test,True,True,False,0
9471146,Control,True,False,False,0
1750910,Control,False,True,True,0
4261163,Test,True,True,False,0
1554187,Test,False,True,True,0
8897853,Test,True,True,False,0
8635264,Test,False,True,True,0
8226519,Test,True,True,False,0
2515738,Control,False,True,True,0
2370481,Control,True,True,False,0
6815832,Control,True,True,False,1
7701830,Control,True,True,False,0
7102016,Test,True,True,False,0
7670689,Test,True,True,False,0
1304790,Test,True,True,False,1
5035620,Test,True,True,False,0
4203907,Control,False,True,True,1
3941036,Control,False,True,True,0
2102149,Control,True,True,False,1
6071571,Control,True,True,False,0
9348822,Control,True,True,False,0
2443802,Test,True,True,False,0
5391755,Control,False,True,True,0
3939804,Control,True,True,False,1
3804845,Test,True,True,False,2
5610462,Test,False,True,True,0
7402550,Test,True,True,False,5
676128,Control,True,True,False,0
3795202,Test,True,True,False,0
5935308,Test,True,True,False,0
5244367,Control,True,True,False,0
9697821,Test,True,True,False,0
4411577,Control,True,True,False,0
7207332,Test,True,True,False,0
5377930,Control,False,True,True,0
8878856,Control,True,True,False,0
7446763,Test,False,True,True,1
3750659,Control,True,True,False,0
2274274,Test,True,True,False,0
7130741,Test,True,True,False,0
9000891,Control,True,True,False,0
6225696,Test,True,True,False,0
9844262,Test,True,True,False,0
4730148,Control,False,True,True,0
3819828,Test,True,True,False,1
9712676,Control,True,True,False,0
2723277,Test,True,True,False,0
208525,Test,False,True,True,1
2733173,Test,True,True,False,0
7327373,Test,True,True,False,0
7655560,Control,True,True,False,0
3361896,Test,True,True,False,0
8497234,Control,True,True,False,0
5946478,Control,False,True,True,0
756571,Control,False,True,True,0
1223405,Control,True,True,False,0
6571707,Control,True,True,False,0
7988666,Test,True,True,False,2
9154441,Control,True,True,False,0
3100504,Control,True,True,False,1
1236186,Test,True,True,False,0
4500704,Test,True,False,False,0
7221546,Test,True,True,False,1
4020782,Test,True,True,False,0
7812877,Test,True,True,False,0
6105767,Test,False,True,True,0
5002400,Control,True,True,False,0
9358257,Control,True,True,False,1
7906167,Control,True,True,False,1
2465348,Test,True,True,False,0
8363789,Test,True,True,False,0
3741689,Control,True,True,False,0
2211100,Control,False,True,True,4
4160074,Test,True,True,False,0
5408240,Control,True,True,False,0
3694585,Control,True,True,False,1
1973111,Test,True,True,False,0
2093746,Test,True,True,False,0
4438713,Control,True,True,False,0
6217257,Test,True,True,False,1
7723151,Test,False,True,True,4
450423,Test,False,True,True,1
8585300,Test,False,True,True,2
9798472,Test,True,True,False,0
8041338,Test,True,True,False,2
8532134,Test,True,True,False,1
4286204,Control,True,True,False,5
5283991,Control,True,True,False,0
484375,Control,True,True,False,0
5821298,Control,False,True,True,0
8112934,Test,True,True,False,0
2014783,Control,False,True,True,0
4832252,Test,True,True,False,1
6606171,Control,True,True,False,0
4966762,Control,False,True,True,0
1005952,Control,True,True,False,0
2276962,Test,True,True,False,0
8364792,Test,True,True,False,0
6776216,Control,False,True,True,0
4480951,Control,True,True,False,1
6116234,Test,True,True,False,0
9215572,Test,True,True,False,1
9154808,Control,False,True,True,0
1285361,Test,True,True,False,0
3824646,Test,True,True,False,0
7293373,Test,False,True,True,2
7649914,Control,False,True,True,1
7145300,Test,False,True,True,0
7193293,Test,False,True,True,1
6992250,Test,True,True,False,0
5889547,Test,True,True,False,0
6660788,Control,True,True,False,0
73648,Test,True,True,False,0
4445535,Control,True,True,False,0
455693,Control,False,True,True,1
667440,Control,False,True,True,0
4790368,Control,True,True,False,1
2830142,Control,True,True,False,1
8631749,Test,True,True,False,0
6833897,Test,True,False,False,0
3265995,Control,True,True,False,0
3907202,Control,True,True,False,0
9579688,Test,True,True,False,0
2613481,Test,False,True,True,5
9425999,Test,True,True,False,0
6396533,Control,True,True,False,0
8674117,Control,True,True,False,0
5281648,Test,False,True,True,1
7651162,Control,False,True,True,2
3319092,Control,True,True,False,1
6209041,Test,False,True,True,0
6985236,Control,True,True,False,0
401260,Test,True,True,False,0
1674319,Test,True,True,False,0
2059028,Control,True,True,False,0
837349,Control,True,True,False,0
7511167,Test,True,True,False,0
9258568,Test,True,True,False,1
6289640,Test,True,True,False,0
7313519,Test,True,True,False,0
1377934,Test,True,True,False,2
7020,Control,True,True,False,3
9394113,Test,True,True,False,1
8169366,Test,False,True,True,1
8971654,Control,True,True,False,0
8749493,Control,True,True,False,1
6165948,Control,True,True,False,0
4561306,Control,True,True,False,0
2606984,Test,True,False,False,0
3298315,Control,False,True,True,1
2332428,Test,True,True,False,0
5503836,Control,True,True,False,0
8991695,Test,False,True,True,0
9734308,Control,True,True,False,5
5949701,Test,True,True,False,3
6013114,Control,False,True,True,0
267446,Control,True,True,False,0
6131525,Control,True,True,False,4
7288479,Control,True,True,False,0
9527640,Test,True,True,False,1
5731029,Test,True,True,False,0
2609648,Test,False,True,True,0
8013108,Test,True,True,False,0
6800257,Test,False,True,True,0
1169134,Control,True,True,False,0
7890317,Control,False,True,True,0
1798396,Control,True,True,False,0
4712253,Test,True,True,False,6
8182490,Test,True,True,False,0
9939412,Test,True,True,False,0
3329794,Test,True,True,False,0
1871451,Control,True,True,False,0
5405251,Test,True,True,False,1
48448,Test,True,True,False,0
5757843,Control,True,True,False,1
3569595,Test,True,True,False,0
6774181,Test,True,True,False,0
6303727,Control,False,True,True,0
5479065,Control,False,True,True,0
6510398,Control,True,True,False,0
4429669,Test,True,True,False,0
9401571,Control,False,True,True,1
1795781,Test,True,True,False,2
9689693,Test,True,True,False,0
5822736,Control,True,True,False,0
1384594,Control,True,True,False,0
2574005,Test,True,True,False,0
30462,Test,False,True,True,0
7410126,Test,True,True,False,0
9882286,Control,True,True,False,0
5152221,Control,True,True,False,0
3893516,Test,True,True,False,0
1644880,Test,False,True,True,1
7492583,Test,True,True,False,0
1334827,Control,True,True,False,0
4066835,Control,True,True,False,0
6103330,Control,True,True,False,1
878571,Test,True,True,False,0
1518469,Control,True,True,False,0
9892825,Control,False,True,True,0
8694277,Test,True,True,False,1
569235,Test,False,True,True,1
5300806,Control,True,True,False,0
6793424,Control,False,True,True,3
2492084,Control,True,True,False,0
3389093,Control,True,True,False,0
9241612,Test,False,True,True,4
1444484,Test,True,True,False,0
4761635,Control,True,True,False,0
628776,Test,True,True,False,0
3230369,Test,True,True,False,2
6030394,Control,True,True,False,0
2158976,Test,True,True,False,3
8408200,Control,True,True,False,0
4492817,Test,False,True,True,0
3084989,Control,True,True,False,0
3229214,Test,True,True,False,0
2670183,Control,False,True,True,1
3943790,Test,False,True,True,1
7931684,Control,True,True,False,0
2437429,Control,True,True,False,0
266232,Test,True,True,False,0
3682583,Test,True,True,False,1
2346504,Control,True,True,False,0
3636597,Control,True,True,False,0
9988883,Test,True,True,False,1
4756173,Test,True,True,False,2
4596885,Test,False,True,True,1
3527715,Control,True,True,False,0
9074228,Control,True,True,False,0
1685485,Control,False,True,True,0
7287833,Control,False,True,True,0
3979960,Control,False,True,True,2
1002294,Control,True,True,False,0
5257165,Test,True,True,False,0
9966141,Control,True,True,False,0
9194676,Control,False,True,True,1
205429,Test,True,True,False,0
1515115,Control,False,True,True,0
1753390,Test,False,True,True,0
3761675,Control,False,True,True,0
8739668,Test,True,True,False,0
7793216,Test,True,True,False,0
9889747,Control,False,True,True,0
4869184,Control,False,True,True,0
2443297,Test,True,True,False,0
4778828,Test,True,True,False,0
4755109,Test,False,True,True,0
3250135,Test,True,True,False,0
7800474,Control,True,True,False,1
226853,Test,True,True,False,0
9754583,Test,False,True,True,1
9758429,Control,True,True,False,2
8287067,Test,False,True,True,0
7361202,Test,True,True,False,0
7151107,Control,True,True,False,0
7196140,Control,True,True,False,0
7034343,Test,False,True,True,1
9142027,Control,False,True,True,0
8653648,Control,True,True,False,1
5032714,Test,True,True,False,0
4716419,Test,False,True,True,0
6482354,Control,True,True,False,1
1569375,Test,False,True,True,0
5805358,Test,False,True,True,3
7894096,Control,True,True,False,0
2181962,Test,False,True,True,0
2433176,Control,False,True,True,1
4502448,Test,True,True,False,1
5065659,Control,True,True,False,1
8064988,Test,True,True,False,1
8289071,Control,True,True,False,0
4876431,Control,False,True,True,0
5510809,Control,True,True,False,0
3214131,Test,True,True,False,1
5203608,Control,False,True,True,0
2302824,Control,False,True,True,0
6731059,Control,True,True,False,5
6895737,Test,True,True,False,0
4229918,Test,False,True,True,0
6415360,Test,True,True,False,0
3742430,Test,False,True,True,0
5012978,Control,True,True,False,0
6291267,Test,True,True,False,0
9174161,Control,True,True,False,1
6521362,Control,False,True,True,0
676187,Test,True,True,False,0
7128753,Test,True,True,False,1
7757155,Test,True,True,False,0
1559905,Test,True,True,False,0
7143224,Test,False,True,True,1
591528,Test,True,True,False,0
1211689,Control,True,True,False,0
4619232,Test,False,True,True,0
2860327,Test,False,True,True,1
5625180,Test,False,True,True,0
1073661,Test,True,True,False,0
8407187,Control,True,True,False,2
7699021,Test,True,True,False,0
3621553,Test,False,True,True,0
3154239,Test,False,True,True,0
5286049,Test,True,True,False,1
2765335,Test,True,True,False,0
1498554,Test,False,True,True,2
4527128,Control,False,True,True,1
5512547,Control,True,True,False,0
2252602,Test,True,True,False,0
2602692,Control,True,True,False,0
8499476,Test,False,True,True,2
2907303,Control,True,True,False,0
1644322,Test,True,True,False,0
3305202,Test,False,True,True,0
1291606,Control,True,True,False,0
1000672,Control,True,True,False,0
6926751,Test,True,True,False,0
8365592,Test,False,True,True,2
6307079,Test,False,True,True,4
5065031,Test,False,True,True,1
1018410,Control,True,True,False,2
6022,Test,False,True,True,1
7567116,Test,True,True,False,0
9519007,Test,True,False,False,0
8241606,Test,True,True,False,1
519971,Control,True,True,False,9
3209988,Control,False,True,True,0
8272922,Control,True,True,False,1
7995259,Test,True,True,False,0
2188976,Test,False,True,True,0
6758365,Control,True,True,False,2
4919508,Control,True,True,False,0
8480723,Test,False,True,True,0
5448299,Test,True,True,False,0
3104178,Test,True,True,False,0
8743881,Test,False,True,True,0
3067778,Control,True,True,False,0
5553696,Test,False,True,True,0
596962,Test,True,True,False,1
9296606,Control,False,True,True,0
294716,Control,True,True,False,1
1883923,Control,True,True,False,1
4415801,Test,False,True,True,0
7368894,Test,False,True,True,0
5709774,Test,False,True,True,2
5562631,Control,False,True,True,4
9889738,Test,True,True,False,0
1970262,Control,False,True,True,2
1192222,Test,True,True,False,0
9916719,Test,False,True,True,0
5357058,Test,True,True,False,0
672644,Test,True,True,False,0
208505,Test,True,True,False,0
7697945,Test,False,True,True,2
1929933,Control,True,True,False,0
8161244,Control,True,True,False,0
8419538,Control,False,True,True,4
2347026,Test,True,True,False,0
9944167,Control,True,True,False,0
7244374,Control,True,True,False,1
9794701,Test,False,True,True,0
5468630,Test,True,True,False,0
845310,Control,False,True,True,0
2675631,Control,True,True,False,1
787475,Test,True,True,False,1
5137223,Test,True,True,False,1
4176118,Test,False,True,True,1
1480616,Control,True,True,False,0
5814539,Control,True,True,False,0
3958467,Test,False,True,True,3
7189688,Test,False,True,True,1
826682,Control,True,True,False,0
6551602,Control,True,True,False,3
